company_code,company_name,report_year,indicator_code,candidate_count,distinct_values,source_pages,recommended_value,review_reason
601778.SH,晶科科技,2025,Q_G_REVENUE_GROWTH,2,-18.3163|9.89884,6|8,,conflicting_candidates
601778.SH,晶科科技,2025,Q_G_ROA,1,2.98645,119,2.98645,single_or_consistent
601778.SH,晶科科技,2025,Q_G_ROE,1,2.1,7,2.1,single_or_consistent
601778.SH,晶科科技,2025,Q_G_TWO_FUNDS_RATE,1,53.6511,114,53.6511,single_or_consistent
601778.SH,晶科科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.0283,52,0.0283,single_or_consistent
601778.SH,晶科科技,2025,Q_S_DONATION_RATE,1,0.0516514,227,0.0516514,single_or_consistent
601778.SH,晶科科技,2025,Q_S_RD_RATE,1,0.07,20,0.07,single_or_consistent
601857.SH,中国石油,2025,Q_G_ROE,1,10.1,8,10.1,single_or_consistent
601865.SH,福莱特,2025,Q_G_AR_TURNOVER,1,6.19702,88,6.19702,single_or_consistent
601865.SH,福莱特,2025,Q_G_ASSET_TURNOVER,1,0.364971,89,0.364971,single_or_consistent
601865.SH,福莱特,2025,Q_G_CASH_CURRENT_LIABILITY,1,37.1256,94,37.1256,single_or_consistent
601865.SH,福莱特,2025,Q_G_CASH_REALIZATION,1,73.8228,94,73.8228,single_or_consistent
601865.SH,福莱特,2025,Q_G_COST_REVENUE_RATE,1,92.1159,91,92.1159,single_or_consistent
601865.SH,福莱特,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.1904,89,1.1904,single_or_consistent
601865.SH,福莱特,2025,Q_G_DEBT_ASSET_RATE,1,46.6513,89,46.6513,single_or_consistent
601865.SH,福莱特,2025,Q_G_EBITDA_INTEREST,1,3.09882,92,3.09882,single_or_consistent
601865.SH,福莱特,2025,Q_G_EBITDA_MARGIN,1,22.9747,92,22.9747,single_or_consistent
601865.SH,福莱特,2025,Q_G_OPERATING_MARGIN,1,6.93712,92,6.93712,single_or_consistent
601865.SH,福莱特,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-4.44814,92,-4.44814,single_or_consistent
601865.SH,福莱特,2025,Q_G_QUICK_RATIO,1,134.438,89,134.438,single_or_consistent
601865.SH,福莱特,2025,Q_G_REVENUE_GROWTH,2,-16.6776|11.5249,7|8,,conflicting_candidates
601865.SH,福莱特,2025,Q_G_ROA,1,3.73938,92,3.73938,single_or_consistent
601865.SH,福莱特,2025,Q_G_ROE,1,4.44,7,4.44,single_or_consistent
601865.SH,福莱特,2025,Q_G_TWO_FUNDS_RATE,1,33.9165,89,33.9165,single_or_consistent
601865.SH,福莱特,2025,Q_S_DIVIDEND_PER_SHARE,1,0.15,39,0.15,single_or_consistent
601865.SH,福莱特,2025,Q_S_RD_RATE,1,2.77,16,2.77,single_or_consistent
601868.SH,中国能建,2025,Q_G_DEBT_ASSET_RATE,1,77.74,34,77.74,single_or_consistent
601868.SH,中国能建,2025,Q_G_REVENUE_GROWTH,2,-10.1593|3.71339,13|15,,conflicting_candidates
601868.SH,中国能建,2025,Q_G_ROE,1,5.05,14,5.05,single_or_consistent
601868.SH,中国能建,2025,Q_S_DIVIDEND_PER_SHARE,1,0.0312,75,0.0312,single_or_consistent
601868.SH,中国能建,2025,Q_S_DONATION_RATE,1,0.00450688,262,0.00450688,single_or_consistent
601868.SH,中国能建,2025,Q_S_RD_RATE,1,3.28,31,3.28,single_or_consistent
601877.SH,正泰电器,2025,Q_E_CLEAN_ENERGY_INTENSITY,1,1.57732,128,1.57732,single_or_consistent
601877.SH,正泰电器,2025,Q_E_ENERGY_INTENSITY,1,2.22265,120,2.22265,single_or_consistent
601877.SH,正泰电器,2025,Q_E_WASTEWATER_INTENSITY,1,5.90229,58,5.90229,single_or_consistent
601877.SH,正泰电器,2025,Q_G_AR_TURNOVER,1,4.39948,101,4.39948,single_or_consistent
601877.SH,正泰电器,2025,Q_G_ASSET_TURNOVER,1,0.398652,102,0.398652,single_or_consistent
601877.SH,正泰电器,2025,Q_G_CAPITAL_ACCUMULATION,1,5.96105,103,5.96105,single_or_consistent
601877.SH,正泰电器,2025,Q_G_CASH_CURRENT_LIABILITY,1,37.4052,108,37.4052,single_or_consistent
601877.SH,正泰电器,2025,Q_G_CASH_REALIZATION,1,129.921,108,129.921,single_or_consistent
601877.SH,正泰电器,2025,Q_G_COST_REVENUE_RATE,1,88.7281,105,88.7281,single_or_consistent
601877.SH,正泰电器,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.68131,101,0.68131,single_or_consistent
601877.SH,正泰电器,2025,Q_G_DEBT_ASSET_RATE,1,66.132,102,66.132,single_or_consistent
601877.SH,正泰电器,2025,Q_G_EBITDA_INTEREST,1,4.85037,106,4.85037,single_or_consistent
601877.SH,正泰电器,2025,Q_G_EBITDA_MARGIN,1,20.8411,106,20.8411,single_or_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_MARGIN,1,12.9852,106,12.9852,single_or_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_PROFIT_GROWTH,1,12.6798,106,12.6798,single_or_consistent
601877.SH,正泰电器,2025,Q_G_QUICK_RATIO,1,56.7898,102,56.7898,single_or_consistent
601877.SH,正泰电器,2025,Q_G_REVENUE_GROWTH,1,-8.33011,10,-8.33011,single_or_consistent
601877.SH,正泰电器,2025,Q_G_ROA,1,6.46351,106,6.46351,single_or_consistent
601877.SH,正泰电器,2025,Q_G_ROE,1,10.35,10,10.35,single_or_consistent
601877.SH,正泰电器,2025,Q_G_TWO_FUNDS_RATE,1,75.301,101,75.301,single_or_consistent
601877.SH,正泰电器,2025,Q_S_DIVIDEND_PER_SHARE,1,0.6,65,0.6,single_or_consistent
601877.SH,正泰电器,2025,Q_S_DONATION_RATE,1,0.00200814,217,0.00200814,single_or_consistent
601877.SH,正泰电器,2025,Q_S_EDU_PER_EMPLOYEE,1,0.296467,200,0.296467,single_or_consistent
601877.SH,正泰电器,2025,Q_S_PAY_PER_EMPLOYEE,1,16.0625,200,16.0625,single_or_consistent
601877.SH,正泰电器,2025,Q_S_RD_RATE,1,2.24,31,2.24,single_or_consistent
601898.SH,中煤能源,2025,Q_G_DEBT_ASSET_RATE,1,45.8,12,45.8,single_or_consistent
601898.SH,中煤能源,2025,Q_G_REVENUE_GROWTH,1,-21.8269,7,-21.8269,single_or_consistent
601898.SH,中煤能源,2025,Q_G_ROE,1,11.43,7,11.43,single_or_consistent
601898.SH,中煤能源,2025,Q_S_DIVIDEND_PER_SHARE,1,0.383,55,0.383,single_or_consistent
601898.SH,中煤能源,2025,Q_S_RD_RATE,1,2.42,28,2.42,single_or_consistent
601908.SH,京运通,2025,Q_G_AR_TURNOVER,1,0.824449,70,0.824449,single_or_consistent
601908.SH,京运通,2025,Q_G_ASSET_TURNOVER,1,0.172535,70,0.172535,single_or_consistent
601908.SH,京运通,2025,Q_G_CASH_CURRENT_LIABILITY,1,15.5264,78,15.5264,single_or_consistent
601908.SH,京运通,2025,Q_G_CASH_REALIZATION,1,63.918,78,63.918,single_or_consistent
601908.SH,京运通,2025,Q_G_COST_REVENUE_RATE,1,107.635,74,107.635,single_or_consistent
601908.SH,京运通,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.540834,70,0.540834,single_or_consistent
601908.SH,京运通,2025,Q_G_DEBT_ASSET_RATE,1,55.3817,71,55.3817,single_or_consistent
601908.SH,京运通,2025,Q_G_EBITDA_INTEREST,1,-3.4617,75,-3.4617,single_or_consistent
601908.SH,京运通,2025,Q_G_OPERATING_MARGIN,1,-39.7394,75,-39.7394,single_or_consistent
601908.SH,京运通,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-48.9725,75,-48.9725,single_or_consistent
601908.SH,京运通,2025,Q_G_QUICK_RATIO,1,84.5458,71,84.5458,single_or_consistent
601908.SH,京运通,2025,Q_G_REVENUE_GROWTH,2,-32.198|-18.8769,6|7,,conflicting_candidates
601908.SH,京运通,2025,Q_G_ROA,1,-5.96099,75,-5.96099,single_or_consistent
601908.SH,京运通,2025,Q_G_ROE,1,-17.87,7,-17.87,single_or_consistent
601908.SH,京运通,2025,Q_G_TWO_FUNDS_RATE,1,80.3348,70,80.3348,single_or_consistent
601908.SH,京运通,2025,Q_S_DONATION_RATE,1,0.00771051,167,0.00771051,single_or_consistent
601908.SH,京运通,2025,Q_S_RD_RATE,1,1.22,18,1.22,single_or_consistent
601918.SH,新集能源,2025,Q_G_AR_TURNOVER,1,12.614,54,12.614,single_or_consistent
601918.SH,新集能源,2025,Q_G_ASSET_TURNOVER,1,0.251385,55,0.251385,single_or_consistent
601918.SH,新集能源,2025,Q_G_CASH_REALIZATION,1,120.464,62,120.464,single_or_consistent
601918.SH,新集能源,2025,Q_G_COST_REVENUE_RATE,1,75.28,58,75.28,single_or_consistent
601918.SH,新集能源,2025,Q_G_CURRENT_ASSET_TURNOVER,1,2.7398,54,2.7398,single_or_consistent
601918.SH,新集能源,2025,Q_G_DEBT_ASSET_RATE,2,63.5274|63.53,10|55,,conflicting_candidates
601918.SH,新集能源,2025,Q_G_EBITDA_INTEREST,1,7.35588,59,7.35588,single_or_consistent
601918.SH,新集能源,2025,Q_G_EBITDA_MARGIN,1,42.728,59,42.728,single_or_consistent
601918.SH,新集能源,2025,Q_G_OPERATING_MARGIN,1,24.6769,59,24.6769,single_or_consistent
601918.SH,新集能源,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-18.7289,59,-18.7289,single_or_consistent
601918.SH,新集能源,2025,Q_G_QUICK_RATIO,1,34.7233,55,34.7233,single_or_consistent
601918.SH,新集能源,2025,Q_G_REVENUE_GROWTH,2,-3.51154|0.28666,5|6,,conflicting_candidates
601918.SH,新集能源,2025,Q_G_ROA,1,7.24575,59,7.24575,single_or_consistent
601918.SH,新集能源,2025,Q_G_ROE,1,13.14,6,13.14,single_or_consistent
601918.SH,新集能源,2025,Q_G_TWO_FUNDS_RATE,1,25.7311,54,25.7311,single_or_consistent
601918.SH,新集能源,2025,Q_S_DIVIDEND_PER_SHARE,1,0.17,31,0.17,single_or_consistent
601918.SH,新集能源,2025,Q_S_EDU_PER_EMPLOYEE,1,0.631478,128,0.631478,single_or_consistent
601918.SH,新集能源,2025,Q_S_PAY_PER_EMPLOYEE,1,16.6846,128,16.6846,single_or_consistent
601918.SH,新集能源,2025,Q_S_RD_RATE,1,0.04,14,0.04,single_or_consistent
601985.SH,中国核电,2025,Q_E_SOLID_WASTE_INTENSITY,1,4.16738,40,4.16738,single_or_consistent
601985.SH,中国核电,2025,Q_G_AR_TURNOVER,1,3.28143,123,3.28143,single_or_consistent
601985.SH,中国核电,2025,Q_G_ASSET_TURNOVER,1,0.116502,124,0.116502,single_or_consistent
601985.SH,中国核电,2025,Q_G_CASH_CURRENT_LIABILITY,1,35.4537,131,35.4537,single_or_consistent
601985.SH,中国核电,2025,Q_G_CASH_REALIZATION,1,120.382,131,120.382,single_or_consistent
601985.SH,中国核电,2025,Q_G_COST_REVENUE_RATE,1,75.4063,128,75.4063,single_or_consistent
601985.SH,中国核电,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.964125,123,0.964125,single_or_consistent
601985.SH,中国核电,2025,Q_G_DEBT_ASSET_RATE,1,69.0061,125,69.0061,single_or_consistent
601985.SH,中国核电,2025,Q_G_EBITDA_INTEREST,1,4.56112,128,4.56112,single_or_consistent
601985.SH,中国核电,2025,Q_G_EBITDA_MARGIN,1,61.9756,128,61.9756,single_or_consistent
601985.SH,中国核电,2025,Q_G_OPERATING_MARGIN,1,28.172,128,28.172,single_or_consistent
601985.SH,中国核电,2025,Q_G_OPERATING_PROFIT_GROWTH,1,3.30736,128,3.30736,single_or_consistent
601985.SH,中国核电,2025,Q_G_QUICK_RATIO,1,47.1558,124,47.1558,single_or_consistent
601985.SH,中国核电,2025,Q_G_REVENUE_GROWTH,1,6.21627,8,6.21627,single_or_consistent
601985.SH,中国核电,2025,Q_G_ROA,1,4.23405,128,4.23405,single_or_consistent
601985.SH,中国核电,2025,Q_G_ROE,1,8.21,8,8.21,single_or_consistent
601985.SH,中国核电,2025,Q_G_TWO_FUNDS_RATE,1,71.6737,123,71.6737,single_or_consistent
601985.SH,中国核电,2025,Q_S_DIVIDEND_PER_SHARE,1,0.16,65,0.16,single_or_consistent
601985.SH,中国核电,2025,Q_S_RD_RATE,2,2.84,24|57,2.84,single_or_consistent
601991.SH,大唐发电,2025,Q_E_GHG_REDUCTION_RATE,1,6.63,22,6.63,single_or_consistent
601991.SH,大唐发电,2025,Q_E_WASTEWATER_INTENSITY,1,92.3489,25,92.3489,single_or_consistent
601991.SH,大唐发电,2025,Q_E_WATER_INTENSITY,1,15880,25,15880,single_or_consistent
601991.SH,大唐发电,2025,Q_G_DEBT_ASSET_RATE,1,70.15,11,70.15,single_or_consistent
601991.SH,大唐发电,2025,Q_G_REVENUE_GROWTH,2,-1.79651|11.9295,6|8,,conflicting_candidates
601991.SH,大唐发电,2025,Q_G_ROE,1,18.15,7,18.15,single_or_consistent
601991.SH,大唐发电,2025,Q_S_DIVIDEND_PER_SHARE,1,0.148,45,0.148,single_or_consistent
601991.SH,大唐发电,2025,Q_S_ENV_INVEST_RATE,1,2.32732,4,2.32732,single_or_consistent
601991.SH,大唐发电,2025,Q_S_RD_RATE,2,2.02,15|38,2.02,single_or_consistent
601991.SH,大唐发电,2025,Q_S_SAFETY_INVEST_RATE,1,2.88317,18,2.88317,single_or_consistent
603016.SH,新宏泰,2025,Q_G_AR_TURNOVER,1,4.00514,58,4.00514,single_or_consistent
603016.SH,新宏泰,2025,Q_G_ASSET_TURNOVER,1,0.58116,58,0.58116,single_or_consistent
603016.SH,新宏泰,2025,Q_G_CASH_CURRENT_LIABILITY,1,43.0499,66,43.0499,single_or_consistent
603016.SH,新宏泰,2025,Q_G_CASH_REALIZATION,1,85.6872,66,85.6872,single_or_consistent
603016.SH,新宏泰,2025,Q_G_COST_REVENUE_RATE,1,89.3847,62,89.3847,single_or_consistent
603016.SH,新宏泰,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.688987,58,0.688987,single_or_consistent
603016.SH,新宏泰,2025,Q_G_DEBT_ASSET_RATE,1,17.6085,59,17.6085,single_or_consistent
603016.SH,新宏泰,2025,Q_G_EBITDA_INTEREST,1,625.111,63,625.111,single_or_consistent
603016.SH,新宏泰,2025,Q_G_EBITDA_MARGIN,1,15.8802,63,15.8802,single_or_consistent
603016.SH,新宏泰,2025,Q_G_OPERATING_MARGIN,1,12.6034,63,12.6034,single_or_consistent
603016.SH,新宏泰,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-9.9337,63,-9.9337,single_or_consistent
603016.SH,新宏泰,2025,Q_G_QUICK_RATIO,1,416.566,59,416.566,single_or_consistent
603016.SH,新宏泰,2025,Q_G_REVENUE_GROWTH,2,-92.0127|-20.5903,6|7,,conflicting_candidates
603016.SH,新宏泰,2025,Q_G_ROA,1,7.25882,63,7.25882,single_or_consistent
603016.SH,新宏泰,2025,Q_G_ROE,1,7.55,7,7.55,single_or_consistent
603016.SH,新宏泰,2025,Q_G_TWO_FUNDS_RATE,1,29.2735,58,29.2735,single_or_consistent
603016.SH,新宏泰,2025,Q_S_DIVIDEND_PER_SHARE,1,0.34,35,0.34,single_or_consistent
603016.SH,新宏泰,2025,Q_S_DONATION_RATE,1,0.0262443,141,0.0262443,single_or_consistent
603016.SH,新宏泰,2025,Q_S_RD_RATE,1,5.53,18,5.53,single_or_consistent
603026.SH,石大胜华,2025,Q_G_AR_TURNOVER,1,3.67572,90,3.67572,single_or_consistent
603026.SH,石大胜华,2025,Q_G_ASSET_TURNOVER,1,0.647716,91,0.647716,single_or_consistent
603026.SH,石大胜华,2025,Q_G_CASH_CURRENT_LIABILITY,1,-24.4969,98,-24.4969,single_or_consistent
603026.SH,石大胜华,2025,Q_G_CASH_REALIZATION,1,86.5462,98,86.5462,single_or_consistent
603026.SH,石大胜华,2025,Q_G_COST_REVENUE_RATE,1,101.092,94,101.092,single_or_consistent
603026.SH,石大胜华,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.40932,90,1.40932,single_or_consistent
603026.SH,石大胜华,2025,Q_G_DEBT_ASSET_RATE,1,53.3754,92,53.3754,single_or_consistent
603026.SH,石大胜华,2025,Q_G_EBITDA_INTEREST,1,0.14937,95,0.14937,single_or_consistent
603026.SH,石大胜华,2025,Q_G_EBITDA_MARGIN,1,6.95902,95,6.95902,single_or_consistent
603026.SH,石大胜华,2025,Q_G_OPERATING_MARGIN,1,-0.787448,95,-0.787448,single_or_consistent
603026.SH,石大胜华,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-63.5745,95,-63.5745,single_or_consistent
603026.SH,石大胜华,2025,Q_G_QUICK_RATIO,1,95.5193,91,95.5193,single_or_consistent
603026.SH,石大胜华,2025,Q_G_REVENUE_GROWTH,1,22.746,7,22.746,single_or_consistent
603026.SH,石大胜华,2025,Q_G_ROA,1,0.106789,95,0.106789,single_or_consistent
603026.SH,石大胜华,2025,Q_G_ROE,2,0.37,7|15,0.37,single_or_consistent
603026.SH,石大胜华,2025,Q_G_TWO_FUNDS_RATE,1,52.4653,90,52.4653,single_or_consistent
603026.SH,石大胜华,2025,Q_S_DONATION_RATE,1,0.00117502,199,0.00117502,single_or_consistent
603026.SH,石大胜华,2025,Q_S_RD_RATE,1,3.98,21,3.98,single_or_consistent
603031.SH,安孚科技,2025,Q_E_CLEAN_ENERGY_INTENSITY,1,0.342099,31,0.342099,single_or_consistent
603031.SH,安孚科技,2025,Q_E_ENERGY_INTENSITY,1,1160,31,1160,single_or_consistent
603031.SH,安孚科技,2025,Q_E_GHG_INTENSITY,1,4800,21,4800,single_or_consistent
603031.SH,安孚科技,2025,Q_E_PM_INTENSITY,1,8.14931,25,8.14931,single_or_consistent
603031.SH,安孚科技,2025,Q_E_SO2_INTENSITY,1,0.031416,25,0.031416,single_or_consistent
603031.SH,安孚科技,2025,Q_E_WASTEWATER_INTENSITY,1,208.183,25,208.183,single_or_consistent
603031.SH,安孚科技,2025,Q_G_AR_TURNOVER,1,12.2799,93,12.2799,single_or_consistent
603031.SH,安孚科技,2025,Q_G_ASSET_TURNOVER,1,0.662308,94,0.662308,single_or_consistent
603031.SH,安孚科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,35.8832,101,35.8832,single_or_consistent
603031.SH,安孚科技,2025,Q_G_CASH_REALIZATION,1,105.274,101,105.274,single_or_consistent
603031.SH,安孚科技,2025,Q_G_COST_REVENUE_RATE,1,78.3683,97,78.3683,single_or_consistent
603031.SH,安孚科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.57299,93,1.57299,single_or_consistent
603031.SH,安孚科技,2025,Q_G_DEBT_ASSET_RATE,1,53.266,95,53.266,single_or_consistent
603031.SH,安孚科技,2025,Q_G_EBITDA_INTEREST,1,21.4187,98,21.4187,single_or_consistent
603031.SH,安孚科技,2025,Q_G_EBITDA_MARGIN,1,25.4475,98,25.4475,single_or_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_MARGIN,1,21.8918,98,21.8918,single_or_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,8.53252,98,8.53252,single_or_consistent
603031.SH,安孚科技,2025,Q_G_QUICK_RATIO,1,87.9351,94,87.9351,single_or_consistent
603031.SH,安孚科技,2025,Q_G_REVENUE_GROWTH,2,2.93866|31.2051,8|9,,conflicting_candidates
603031.SH,安孚科技,2025,Q_G_ROA,1,15.2252,98,15.2252,single_or_consistent
603031.SH,安孚科技,2025,Q_G_ROE,1,10.18,8,10.18,single_or_consistent
603031.SH,安孚科技,2025,Q_G_TWO_FUNDS_RATE,1,28.5046,93,28.5046,single_or_consistent
603031.SH,安孚科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.12,60,0.12,single_or_consistent
603031.SH,安孚科技,2025,Q_S_DONATION_RATE,1,0.00088605,185,0.00088605,single_or_consistent
603031.SH,安孚科技,2025,Q_S_RD_RATE,1,2.55,34,2.55,single_or_consistent
603032.SH,德新科技,2025,Q_G_AR_TURNOVER,1,2.38221,99,2.38221,single_or_consistent
603032.SH,德新科技,2025,Q_G_ASSET_TURNOVER,1,0.351682,100,0.351682,single_or_consistent
603032.SH,德新科技,2025,Q_G_CASH_CURRENT_LIABILITY,1,29.7574,107,29.7574,single_or_consistent
603032.SH,德新科技,2025,Q_G_CASH_REALIZATION,1,76.5668,107,76.5668,single_or_consistent
603032.SH,德新科技,2025,Q_G_COST_REVENUE_RATE,1,85.5482,103,85.5482,single_or_consistent
603032.SH,德新科技,2025,Q_G_CURRENT_ASSET_TURNOVER,1,0.977826,99,0.977826,single_or_consistent
603032.SH,德新科技,2025,Q_G_DEBT_ASSET_RATE,4,23.297|23.3|29.78,19|89|100,,conflicting_candidates
603032.SH,德新科技,2025,Q_G_EBITDA_INTEREST,1,11.047,104,11.047,single_or_consistent
603032.SH,德新科技,2025,Q_G_EBITDA_MARGIN,1,21.6318,104,21.6318,single_or_consistent
603032.SH,德新科技,2025,Q_G_OPERATING_MARGIN,1,12.6604,104,12.6604,single_or_consistent
603032.SH,德新科技,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-143.993,104,-143.993,single_or_consistent
603032.SH,德新科技,2025,Q_G_QUICK_RATIO,1,224.873,100,224.873,single_or_consistent
603032.SH,德新科技,2025,Q_G_REVENUE_GROWTH,2,-36.4678|53.2924,7|8,,conflicting_candidates
603032.SH,德新科技,2025,Q_G_ROA,1,4.81663,104,4.81663,single_or_consistent
603032.SH,德新科技,2025,Q_G_ROE,1,3.8,8,3.8,single_or_consistent
603032.SH,德新科技,2025,Q_G_TWO_FUNDS_RATE,1,52.8383,99,52.8383,single_or_consistent
603032.SH,德新科技,2025,Q_S_DIVIDEND_PER_SHARE,1,0.043,55,0.043,single_or_consistent
603032.SH,德新科技,2025,Q_S_RD_RATE,1,5.92,30,5.92,single_or_consistent
603050.SH,科林电气,2025,Q_G_AR_TURNOVER,1,1.7809,66,1.7809,single_or_consistent
603050.SH,科林电气,2025,Q_G_ASSET_TURNOVER,1,0.864352,67,0.864352,single_or_consistent
603050.SH,科林电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,21.0005,74,21.0005,single_or_consistent
603050.SH,科林电气,2025,Q_G_CASH_REALIZATION,1,93.5459,74,93.5459,single_or_consistent
603050.SH,科林电气,2025,Q_G_COST_REVENUE_RATE,1,95.6381,70,95.6381,single_or_consistent
603050.SH,科林电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.0872,66,1.0872,single_or_consistent
603050.SH,科林电气,2025,Q_G_DEBT_ASSET_RATE,3,62.03|62.0326|67.36,56|67,,conflicting_candidates
603050.SH,科林电气,2025,Q_G_EBITDA_INTEREST,1,17.289,71,17.289,single_or_consistent
603050.SH,科林电气,2025,Q_G_EBITDA_MARGIN,1,8.19819,71,8.19819,single_or_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_MARGIN,1,6.26716,71,6.26716,single_or_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,53.9256,71,53.9256,single_or_consistent
603050.SH,科林电气,2025,Q_G_QUICK_RATIO,1,116.04,67,116.04,single_or_consistent
603050.SH,科林电气,2025,Q_G_REVENUE_GROWTH,1,7.05248,7,7.05248,single_or_consistent
603050.SH,科林电气,2025,Q_G_ROA,1,5.78247,71,5.78247,single_or_consistent
603050.SH,科林电气,2025,Q_G_ROE,1,14.49,7,14.49,single_or_consistent
603050.SH,科林电气,2025,Q_G_TWO_FUNDS_RATE,1,75.5761,66,75.5761,single_or_consistent
603050.SH,科林电气,2025,Q_S_DIVIDEND_PER_SHARE,1,0.19835,35,0.19835,single_or_consistent
603050.SH,科林电气,2025,Q_S_RD_RATE,1,4.62,17,4.62,single_or_consistent
603053.SH,成都燃气,2025,Q_G_AR_TURNOVER,1,53.4702,57,53.4702,single_or_consistent
603053.SH,成都燃气,2025,Q_G_ASSET_TURNOVER,1,0.649986,58,0.649986,single_or_consistent
603053.SH,成都燃气,2025,Q_G_CASH_CURRENT_LIABILITY,1,22.1871,66,22.1871,single_or_consistent
603053.SH,成都燃气,2025,Q_G_CASH_REALIZATION,1,106.977,65,106.977,single_or_consistent
603053.SH,成都燃气,2025,Q_G_COST_REVENUE_RATE,1,89.6911,62,89.6911,single_or_consistent
603053.SH,成都燃气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.42349,58,1.42349,single_or_consistent
603053.SH,成都燃气,2025,Q_G_DEBT_ASSET_RATE,1,37.6948,59,37.6948,single_or_consistent
603053.SH,成都燃气,2025,Q_G_EBITDA_INTEREST,1,709.25,62,709.25,single_or_consistent
603053.SH,成都燃气,2025,Q_G_EBITDA_MARGIN,1,16.1378,62,16.1378,single_or_consistent
603053.SH,成都燃气,2025,Q_G_OPERATING_MARGIN,1,10.9564,62,10.9564,single_or_consistent
603053.SH,成都燃气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,-0.00347886,62,-0.00347886,single_or_consistent
603053.SH,成都燃气,2025,Q_G_QUICK_RATIO,1,130.617,59,130.617,single_or_consistent
603053.SH,成都燃气,2025,Q_G_REVENUE_GROWTH,1,1.45801,6,1.45801,single_or_consistent
603053.SH,成都燃气,2025,Q_G_ROA,1,7.29068,62,7.29068,single_or_consistent
603053.SH,成都燃气,2025,Q_G_ROE,1,10.16,6,10.16,single_or_consistent
603053.SH,成都燃气,2025,Q_G_TWO_FUNDS_RATE,1,3.74604,58,3.74604,single_or_consistent
603053.SH,成都燃气,2025,Q_S_DIVIDEND_PER_SHARE,1,0.3,34,0.3,single_or_consistent
603053.SH,成都燃气,2025,Q_S_RD_RATE,1,0.17,15,0.17,single_or_consistent
603063.SH,禾望电气,2025,Q_E_GHG_REDUCTION_RATE,1,-9.46975,80,-9.46975,single_or_consistent
603063.SH,禾望电气,2025,Q_E_HAZ_WASTE_INTENSITY,1,0.02,80,0.02,single_or_consistent
603063.SH,禾望电气,2025,Q_G_AR_TURNOVER,1,1.8623,89,1.8623,single_or_consistent
603063.SH,禾望电气,2025,Q_G_ASSET_TURNOVER,1,0.890368,90,0.890368,single_or_consistent
603063.SH,禾望电气,2025,Q_G_CAPITAL_ACCUMULATION,1,19.5366,91,19.5366,single_or_consistent
603063.SH,禾望电气,2025,Q_G_CASH_CURRENT_LIABILITY,1,15.8788,97,15.8788,single_or_consistent
603063.SH,禾望电气,2025,Q_G_CASH_REALIZATION,1,109.35,97,109.35,single_or_consistent
603063.SH,禾望电气,2025,Q_G_COST_REVENUE_RATE,1,84.9691,94,84.9691,single_or_consistent
603063.SH,禾望电气,2025,Q_G_CURRENT_ASSET_TURNOVER,1,1.18268,90,1.18268,single_or_consistent
603063.SH,禾望电气,2025,Q_G_DEBT_ASSET_RATE,1,43.3102,91,43.3102,single_or_consistent
603063.SH,禾望电气,2025,Q_G_EBITDA_INTEREST,1,14.6042,94,14.6042,single_or_consistent
603063.SH,禾望电气,2025,Q_G_EBITDA_MARGIN,1,17.8341,94,17.8341,single_or_consistent
603063.SH,禾望电气,2025,Q_G_OPERATING_MARGIN,1,14.835,94,14.835,single_or_consistent
603063.SH,禾望电气,2025,Q_G_OPERATING_PROFIT_GROWTH,1,17.0918,94,17.0918,single_or_consistent
603063.SH,禾望电气,2025,Q_G_QUICK_RATIO,1,226.37,91,226.37,single_or_consistent
603063.SH,禾望电气,2025,Q_G_REVENUE_GROWTH,1,11.6421,7,11.6421,single_or_consistent
603063.SH,禾望电气,2025,Q_G_ROA,1,13.2983,94,13.2983,single_or_consistent
603063.SH,禾望电气,2025,Q_G_ROE,1,11.17,7,11.17,single_or_consistent
603063.SH,禾望电气,2025,Q_G_TWO_FUNDS_RATE,1,46.729,90,46.729,single_or_consistent
