company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
002527.SZ,Q_E_WATER_INTENSITY,replaced_higher_authority,34.0,241.311963471,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/44885fdc-4e39-4b6b-9a07-5e3934a0e039.PDF,data/raw/ci_collection/002527.SZ/2025/esg_report.pdf
002527.SZ,Q_S_ENV_INVEST_RATE,replaced_higher_authority,18.0,0.01074160296,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/866891c2-bedd-49ee-b324-da2eb032f458.PDF,data/raw/ci_collection/002527.SZ/2025/annual_report.pdf
002527.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,30.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-15/866891c2-bedd-49ee-b324-da2eb032f458.PDF,data/raw/ci_collection/002527.SZ/2025/annual_report.pdf
002531.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,108.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/71506d41-34b8-48e6-8d9e-0de347776e7e.PDF,data/raw/ci_collection/002531.SZ/2025/annual_report.pdf
002531.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,71.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/71506d41-34b8-48e6-8d9e-0de347776e7e.PDF,data/raw/ci_collection/002531.SZ/2025/annual_report.pdf
002533.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,159.0,0.104038117587,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/35d76772-6a6b-4dde-9439-b554040356ac.PDF,data/raw/ci_collection/002533.SZ/2025/annual_report.pdf
002533.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,29.0,12.2143868051,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/35d76772-6a6b-4dde-9439-b554040356ac.PDF,data/raw/ci_collection/002533.SZ/2025/annual_report.pdf
002534.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,122.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-10/3560cabc-efb7-4f50-95bc-6cf839c31719.PDF,data/raw/ci_collection/002534.SZ/2025/annual_report.pdf
002546.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,71.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/6c71a32b-98f8-4ca5-abc1-98ead8ba3ea9.PDF,data/raw/ci_collection/002546.SZ/2025/annual_report.pdf
002560.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,40.0,56.2669340822,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/0d5d05db-19be-4fb3-a6d2-3ad22c4882c9.PDF,data/raw/ci_collection/002560.SZ/2025/esg_report.pdf
002560.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,98.0,10.660563051,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/0d5d05db-19be-4fb3-a6d2-3ad22c4882c9.PDF,data/raw/ci_collection/002560.SZ/2025/esg_report.pdf
002576.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,58.0,13.4548749682,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/eac49b2e-9e2a-48f8-aaac-9f72ccb11094.PDF,data/raw/ci_collection/002576.SZ/2025/annual_report.pdf
002580.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,100000.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/67bf6f38-6389-41b3-8189-b84a008910b2.PDF,data/raw/ci_collection/002580.SZ/2025/annual_report.pdf
002606.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,38270557.85,10.72960184,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/ecbc2b8f-2aac-4038-8ec6-07e0843517bb.PDF,data/raw/ci_collection/002606.SZ/2025/annual_report.pdf
002608.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,80.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/c7d1055e-81f8-444a-97d4-e3c96c701add.PDF,data/raw/ci_collection/002608.SZ/2025/annual_report.pdf
002616.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,167.0,0.199215298279,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/ci_collection/002616.SZ/2025/annual_report.pdf
002616.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,99.0,11.5123445535,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/ci_collection/002616.SZ/2025/annual_report.pdf
002616.SZ,Q_S_RD_RATE,filled_missing,28.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6c1bc172-edf2-4c40-b9b4-5ae4e1fe7c88.PDF,data/raw/ci_collection/002616.SZ/2025/annual_report.pdf
002623.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,162.0,0.190752295119,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/fa2bb489-a63a-4f03-b9b2-35d2b6232f91.PDF,data/raw/ci_collection/002623.SZ/2025/annual_report.pdf
002623.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,89.0,13.2479803871,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/fa2bb489-a63a-4f03-b9b2-35d2b6232f91.PDF,data/raw/ci_collection/002623.SZ/2025/annual_report.pdf
002629.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,64.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/a3538fd0-f7d9-43d9-a326-7b6d0bc4dcfa.PDF,data/raw/ci_collection/002629.SZ/2025/annual_report.pdf
002629.SZ,Q_S_RD_RATE,replaced_higher_authority,16.0,0.0684636252742,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/a3538fd0-f7d9-43d9-a326-7b6d0bc4dcfa.PDF,data/raw/ci_collection/002629.SZ/2025/annual_report.pdf
002692.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,64.0,11.4393799356,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/15d69e62-f6ac-4db7-bb27-b9e701f3eb78.PDF,data/raw/ci_collection/002692.SZ/2025/annual_report.pdf
002700.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,127.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/a7c9e1d6-7141-45ca-9af7-15a645c622a3.PDF,data/raw/ci_collection/002700.SZ/2025/annual_report.pdf
002700.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,70.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/a7c9e1d6-7141-45ca-9af7-15a645c622a3.PDF,data/raw/ci_collection/002700.SZ/2025/annual_report.pdf
002700.SZ,Q_S_RD_RATE,filled_missing,22.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/a7c9e1d6-7141-45ca-9af7-15a645c622a3.PDF,data/raw/ci_collection/002700.SZ/2025/annual_report.pdf
002706.SZ,Q_E_ENERGY_INTENSITY,replaced_reextract_correction,11.799999999999999,11.8,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/958be8bb-584f-4124-961a-7b81184348d4.PDF,data/raw/ci_collection/002706.SZ/2025/esg_report.pdf
002706.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,69.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/6e5b941a-3c90-4bfa-916d-e46782edd6fa.PDF,data/raw/ci_collection/002706.SZ/2025/annual_report.pdf
002709.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,932324868.19,12.5737257494,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-10/ec4e9518-be76-457d-9a6d-9ef0ac247297.PDF,data/raw/ci_collection/002709.SZ/2025/annual_report.pdf
002733.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,102.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/a8249934-67f9-47f8-a96d-08d0c2740f4b.PDF,data/raw/ci_collection/002733.SZ/2025/annual_report.pdf
002805.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,837928720.11,7.26780659908,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/684325ed-93d0-4e74-a4ed-c2292dca0cb1.PDF,data/raw/ci_collection/002805.SZ/2025/annual_report.pdf
002812.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,166.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-19/a5848564-a512-4e91-804f-609e6cbcb48a.PDF,data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,98.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-19/a5848564-a512-4e91-804f-609e6cbcb48a.PDF,data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002812.SZ,Q_S_RD_RATE,replaced_higher_authority,18.0,5.06,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-19/a5848564-a512-4e91-804f-609e6cbcb48a.PDF,data/raw/ci_collection/002812.SZ/2025/annual_report.pdf
002823.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,66.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/316221be-eb66-4537-80ad-340fe5d6ffc9.PDF,data/raw/ci_collection/002823.SZ/2025/annual_report.pdf
002828.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,134.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-30/de118d83-ced2-4586-9090-d23a8fd12989.PDF,data/raw/ci_collection/002828.SZ/2025/annual_report.pdf
002828.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,66.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-30/de118d83-ced2-4586-9090-d23a8fd12989.PDF,data/raw/ci_collection/002828.SZ/2025/annual_report.pdf
002850.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,123.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/fa698b1e-6f1c-4857-8646-be7cf69c8999.PDF,data/raw/ci_collection/002850.SZ/2025/annual_report.pdf
002850.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,82.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/fa698b1e-6f1c-4857-8646-be7cf69c8999.PDF,data/raw/ci_collection/002850.SZ/2025/annual_report.pdf
002851.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,109.0,14.3823401924,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/43d7d7d2-7f30-47f6-a047-5b8a77e4162a.PDF,data/raw/ci_collection/002851.SZ/2025/annual_report.pdf
002857.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,65.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/05cd7c95-c5c4-418b-b356-3cf40b6423f7.PDF,data/raw/ci_collection/002857.SZ/2025/annual_report.pdf
002865.SZ,Q_E_CLEAN_ENERGY_INTENSITY,replaced_higher_authority,28.79,7.76676588142,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-06/72a4451d-e4c2-4f37-bb78-45a9f11f6ed2.PDF,data/raw/ci_collection/002865.SZ/2025/esg_report.pdf
002865.SZ,Q_E_NOX_INTENSITY,filled_missing,3.3301010696803743,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-06/72a4451d-e4c2-4f37-bb78-45a9f11f6ed2.PDF,data/raw/ci_collection/002865.SZ/2025/esg_report.pdf
002865.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,140.0,0.0867668580383,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/8edee58e-306e-46f7-b994-87ee238e35a4.PDF,data/raw/ci_collection/002865.SZ/2025/annual_report.pdf
002865.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,80.0,17.2416681324,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/8edee58e-306e-46f7-b994-87ee238e35a4.PDF,data/raw/ci_collection/002865.SZ/2025/annual_report.pdf
002865.SZ,Q_S_SAFETY_INVEST_RATE,replaced_higher_authority,0.0,0.13844829644,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-06/72a4451d-e4c2-4f37-bb78-45a9f11f6ed2.PDF,data/raw/ci_collection/002865.SZ/2025/esg_report.pdf
002879.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,66.0,13.3419237037,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-17/1f279fac-93ad-4b11-aa7e-5dc9379bec13.PDF,data/raw/ci_collection/002879.SZ/2025/annual_report.pdf
002882.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,134.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/c8023ac6-3e17-46bd-8cf0-c28947ead96f.PDF,data/raw/ci_collection/002882.SZ/2025/annual_report.pdf
002882.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,63.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-27/c8023ac6-3e17-46bd-8cf0-c28947ead96f.PDF,data/raw/ci_collection/002882.SZ/2025/annual_report.pdf
002892.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,153.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/1a63f133-e7e9-4bc3-bcdb-efa138571421.PDF,data/raw/ci_collection/002892.SZ/2025/annual_report.pdf
002892.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,96.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/1a63f133-e7e9-4bc3-bcdb-efa138571421.PDF,data/raw/ci_collection/002892.SZ/2025/annual_report.pdf
002893.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,100000000.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/ci_collection/002893.SZ/2025/annual_report.pdf
002911.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,98.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-25/421ea001-e587-4e69-9c11-4f96f88b41b8.PDF,data/raw/ci_collection/002911.SZ/2025/annual_report.pdf
002927.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,117.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/18388cfe-f141-484a-ac24-ef4424d7b339.PDF,data/raw/ci_collection/002927.SZ/2025/annual_report.pdf
002927.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,355680340.82,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/18388cfe-f141-484a-ac24-ef4424d7b339.PDF,data/raw/ci_collection/002927.SZ/2025/annual_report.pdf
002953.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,81.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/b67246a5-0e3e-41ca-ba39-4a4877a88034.PDF,data/raw/ci_collection/002953.SZ/2025/annual_report.pdf
002980.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,17393493.74,10.3575593439,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/925581b2-0afe-4728-8166-6b4dde2e149d.PDF,data/raw/ci_collection/002980.SZ/2025/annual_report.pdf
002986.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,94.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/288a8f32-fd0f-425b-9ffb-4e37945b0cb0.PDF,data/raw/ci_collection/002986.SZ/2025/annual_report.pdf
003021.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,3683086.11,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6df2c5df-7140-4a1f-b246-2cb97c16d228.PDF,data/raw/ci_collection/003021.SZ/2025/annual_report.pdf
003021.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,97299437.86,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6df2c5df-7140-4a1f-b246-2cb97c16d228.PDF,data/raw/ci_collection/003021.SZ/2025/annual_report.pdf
003022.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,95.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/4a537242-6263-4f8d-89c8-3c87f0aff562.PDF,data/raw/ci_collection/003022.SZ/2025/annual_report.pdf
003035.SZ,Q_E_GHG_INTENSITY,replaced_higher_authority,28.0,74.4949663722,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/632d2aa2-a282-4ff6-87db-1db69e3674ba.PDF,data/raw/ci_collection/003035.SZ/2025/esg_report.pdf
003035.SZ,Q_E_WATER_INTENSITY,filled_missing,32.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/632d2aa2-a282-4ff6-87db-1db69e3674ba.PDF,data/raw/ci_collection/003035.SZ/2025/esg_report.pdf
003035.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,164.0,1.54190734652,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5f393f3c-af60-4cc7-83f6-ba2855765328.PDF,data/raw/ci_collection/003035.SZ/2025/annual_report.pdf
003035.SZ,Q_S_ENV_INVEST_RATE,replaced_higher_authority,8.0,0.0407819158972,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/632d2aa2-a282-4ff6-87db-1db69e3674ba.PDF,data/raw/ci_collection/003035.SZ/2025/esg_report.pdf
003035.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,99.0,34.278305588,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5f393f3c-af60-4cc7-83f6-ba2855765328.PDF,data/raw/ci_collection/003035.SZ/2025/annual_report.pdf
003816.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,10.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/d5d81427-7c31-4fed-9d3b-404d9c7679c4.PDF,data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
003816.SZ,Q_S_RD_RATE,replaced_higher_authority,26.0,5.37,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-16/d5d81427-7c31-4fed-9d3b-404d9c7679c4.PDF,data/raw/ci_collection/003816.SZ/2025/annual_report.pdf
01393.HK,Q_E_NOX_INTENSITY,filled_missing,5.455207398129016,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004226.pdf,data/raw/hkex_reports/01393.HK/2025/annual_report.pdf
01407.HK,Q_E_NOX_INTENSITY,filled_missing,1.7869845122031407,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042303182.pdf,data/raw/hkex_reports/01407.HK/2025/esg_report.pdf
01407.HK,Q_E_SO2_INTENSITY,filled_missing,0.0609708714650344,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042303182.pdf,data/raw/hkex_reports/01407.HK/2025/esg_report.pdf
02380.HK,Q_E_NOX_INTENSITY,filled_missing,1882.5498360077765,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400700.pdf,data/raw/hkex_reports/02380.HK/2025/esg_report.pdf
02380.HK,Q_E_SO2_INTENSITY,filled_missing,777.0002112403483,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0424/2026042400700.pdf,data/raw/hkex_reports/02380.HK/2025/esg_report.pdf
03800.HK,Q_E_NOX_INTENSITY,filled_missing,381.88738900901654,,EXCHANGE,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042903531.pdf,data/raw/hkex_reports/03800.HK/2025/esg_report.pdf
300001.SZ,Q_E_ENERGY_INTENSITY,filled_missing,62.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/d4d8b614-35bc-4f5a-ad6d-38fee5fd4ba8.PDF,data/raw/ci_collection/300001.SZ/2025/esg_report.pdf
300001.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,99.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/6cbdf9ef-71c7-44fe-a2ce-da8276574db5.PDF,data/raw/ci_collection/300001.SZ/2025/annual_report.pdf
300014.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,120.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5c838bd3-422f-423d-a98c-d47ba58a06bf.PDF,data/raw/ci_collection/300014.SZ/2025/annual_report.pdf
300014.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,87.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5c838bd3-422f-423d-a98c-d47ba58a06bf.PDF,data/raw/ci_collection/300014.SZ/2025/annual_report.pdf
300018.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,91.0,17.8552461284,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/a43bf25a-4225-48bc-a8bd-ea0f0c8470dd.PDF,data/raw/ci_collection/300018.SZ/2025/annual_report.pdf
300035.SZ,Q_S_EDU_PER_EMPLOYEE,replaced_higher_authority,137.0,0.245751886181,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9c764ac8-3e33-4e19-90e1-7882cd6e25df.PDF,data/raw/ci_collection/300035.SZ/2025/annual_report.pdf
300035.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,76.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/9c764ac8-3e33-4e19-90e1-7882cd6e25df.PDF,data/raw/ci_collection/300035.SZ/2025/annual_report.pdf
300037.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,106.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/9902db8d-1e86-4a42-b85b-d8f0a721ddf9.PDF,data/raw/ci_collection/300037.SZ/2025/annual_report.pdf
300040.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,951251159.33,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/8618a076-7295-4a44-b69f-9b8ab4b095ae.PDF,data/raw/ci_collection/300040.SZ/2025/annual_report.pdf
300051.SZ,Q_S_EDU_PER_EMPLOYEE,filled_missing,3199425.71,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ee073bba-a31d-4efc-ad6c-83bc9bb4a94e.PDF,data/raw/ci_collection/300051.SZ/2025/annual_report.pdf
300051.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,96509900.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/ee073bba-a31d-4efc-ad6c-83bc9bb4a94e.PDF,data/raw/ci_collection/300051.SZ/2025/annual_report.pdf
300062.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,78.0,13.3028267325,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8ee3e57c-7006-453e-8e3c-dcec8b3876f7.PDF,data/raw/ci_collection/300062.SZ/2025/annual_report.pdf
300069.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,77.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/1977a0b2-bc04-4fb3-9033-abb16ceb5b09.PDF,data/raw/ci_collection/300069.SZ/2025/annual_report.pdf
300073.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,10.74,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/511c901f-b5a5-4792-844c-629589263369.PDF,data/raw/ci_collection/300073.SZ/2025/esg_report.pdf
300073.SZ,Q_E_ENERGY_INTENSITY,filled_missing,160.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/511c901f-b5a5-4792-844c-629589263369.PDF,data/raw/ci_collection/300073.SZ/2025/esg_report.pdf
300073.SZ,Q_E_SOLID_WASTE_INTENSITY,filled_missing,162.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/511c901f-b5a5-4792-844c-629589263369.PDF,data/raw/ci_collection/300073.SZ/2025/esg_report.pdf
300073.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,29.0,18.7733758234,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/e9f731fc-2086-49fd-a7e1-3159502e033d.PDF,data/raw/ci_collection/300073.SZ/2025/annual_report.pdf
300080.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,100.0,9.47576086733,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-23/360d5d77-d13d-424d-8ea2-4dfa09267954.PDF,data/raw/ci_collection/300080.SZ/2025/annual_report.pdf
300105.SZ,Q_S_PAY_PER_EMPLOYEE,replaced_higher_authority,17.0,21.854442344,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-11/e114a677-6cd4-42f3-a062-ecae830e1bda.PDF,data/raw/ci_collection/300105.SZ/2025/annual_report.pdf
300118.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,20.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-25/1225186511.PDF,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf
300118.SZ,Q_E_ENERGY_INTENSITY,filled_missing,2025.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-25/1225186511.PDF,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf
300118.SZ,Q_E_GHG_INTENSITY,filled_missing,2025.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-25/1225186511.PDF,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf
300118.SZ,Q_E_SOLID_WASTE_INTENSITY,filled_missing,2025.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-25/1225186511.PDF,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf
300118.SZ,Q_E_WATER_INTENSITY,filled_missing,2025.0,,EXCHANGE,https://static.cninfo.com.cn/finalpage/2026-04-25/1225186511.PDF,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf
300118.SZ,Q_S_PAY_PER_EMPLOYEE,filled_missing,101.0,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/f158a04e-b7dc-498d-90d6-b5331a9e4ad6.PDF,data/raw/ci_collection/300118.SZ/2025/annual_report.pdf
