company_code,company_name,report_year,indicator_code,indicator_name,indicator_weight,candidate_count,unique_evidence_count,source_pages,max_confidence,has_system,has_target,has_action,has_result,feature_count,suggested_score,evidence_quality,review_priority,representative_source_url,representative_source_file,representative_page,representative_evidence,suggestion_reason,review_status,scoring_authorized,action,selected_score,reviewer,reviewed_at,note
002892.SZ,科力尔,2025,X_G_TAX,纳税情况,4.0,3,3,43|129|162,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/1a63f133-e7e9-4bc3-bcdb-efa138571421.PDF,data/raw/002892.SZ/2025/annual_report.pdf,43,生产经营和 办公机构完全独立，不存在与控股股东或其他关联方混合经营、合署办公的情形。 5、财务独立情况：（1）公司设立独立的财务管理中心和审计监察部，配备了专门的财务人员和审计人员，建立了独 立的会计核算体系，并根据国家有关法律法规制定了会计系统控制制度和内部审计制度。（2）公司在银行开设了独立的 账户，不存在与控股股东共用账户的情况。（3）公司依法独立进行纳税申报及履行纳税义务。（4）公司的控股股东及 其关联公司未以任何非经营形式占用公司的货币资金或其他资产。 三、同业竞争情况 □适用 不适用 43,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
002893.SZ,京能热力,2025,X_G_TAX,纳税情况,4.0,3,3,45|64|127,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/232612b7-b24b-4132-ae8c-adf86a213da0.PDF,data/raw/002893.SZ/2025/annual_report.pdf,45,北京京能热力股份有限公司 2025 年年度报告全文 公司设立了独立的财务部门，建立了独立、完整的财务会计核算体系和财务管理制度。公司财务人员独立，未有在 控股股东、实际控制人及其控制的其他企业内兼职的情况。公司开设了独立的银行账户，独立进行税务登记并依法独立 纳税。公司能够独立做出财务决策，自主决定资金使用事项，不存在控股股东干预公司资金使用安排的情况。 三、同业竞争情况 适用 □不适用 问题 类型 与上市公司的 关联关系类型 公司名称 公司性质 问题成因 解决措施 工作进度及 后续计划 同业 竞争 控股股东 北京能源 集团有限 责任公司 地方国资 委 2022 年 7 月 12 日，公 司控股股东 由赵一波先 生变更为京 能集团，实 际控制人由 赵一波先生 变更为北京 市国资委。 针对未来业务发展带来的潜在同业竞争，京能集团 做出了如下承诺： “1、自本公司取得上市公司实际控制权之日起 60 个 月内，只要本公司与上市公司存在同业竞争相关企 业达到法定注入上市公司条件时，本公司将承诺按 照法定程序以市场公允价格将相关企业逐步注入上 市公司，以消除与上市公司之间存在的,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
002927.SZ,泰永长征,2025,X_G_TAX,纳税情况,4.0,3,3,44|56|103,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/18388cfe-f141-484a-ac24-ef4424d7b339.PDF,data/raw/002927.SZ/2025/annual_report.pdf,56,证本次交易后上 市公司具有规范、独立的财务 会计制度和对分公司、子公司 的财务管理制度。（3）保证 本次交易后上市公司独立在银 行开户，不与承诺人控制的其 他企业共用一个银行账户。 （4）保证本次交易后上市公 司能够作出独立的财务决策， 承诺人控制的其他企业不通过 违法违规的方式干预本次交易 后上市公司的资金使用调度。 （5）保证本次交易后上市公 司依法独立纳税。4、保证上 市公司的治理独立（1）保证 本次交易后上市公司建立健全 股份公司法人治理结构，拥有 独立、完整的组织机构。 （2）保证本次交易后上市公 司的股东大会、董事会、独立 董事、监事会、总经理等依照 法律、法规和公司章程独立行 使职权。（3）保证本次交易 后上市公司拥有独立、完整的 组织机构，与承诺人控制的其 他企业间不发生机构混同的情 56,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
002986.SZ,宇新股份,2025,X_G_TAX,纳税情况,4.0,3,3,35|128|129,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/288a8f32-fd0f-425b-9ffb-4e37945b0cb0.PDF,data/raw/002986.SZ/2025/annual_report.pdf,35,公司不存在 资金、资产被控股股东占用的情形。 2、人员：公司设人力资源部，负责劳动、人事及薪酬管理，现已建立了完善的劳资管理、绩效考核及薪酬分配等方 面的制度和体系。公司董事、高级管理人员的推荐、选举、聘任均通过合法程序独立进行。 3、财务：公司设有独立的财会部门，配备了专职财务会计人员，并建立了独立的会计核算体系和财务管理制度。公 司独立开设银行账户、独立纳税，严格遵循各项财务制度，独立运作、规范管理。 4、机构：公司设立了健全的组织机构体系，董事会及其他内部机构独立运作。并已聘请总经理、副总经理、董事会 秘书和财务总监等高级管理人员；设立了健全的组织机构体系，独立运作。 5、业务：公司具有独立完整的业务及自主经营能力，对控股股东和其他关联企业不存在依赖关系，公司拥有独立的 原材料采购和产品的生产、销售系统，主要的原材料采购和产品的生产、销售不依赖于控股股东和其他关联企业。 三、同业竞争情况 □适用 不适用 四、董事和高级管理人员情况 1、基本情况 姓名 性别 年龄 职务 任职 状态 任期 起始 日期 任期 终止 日期 期初 持股 数 （股 ） 本期 增持 股份 数量 （股 ） 本期 减持 股份 数量 （股 ） 其他 增减 变动 （股 ） 期末 持股 数 （股 ）,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
003021.SZ,兆威机电,2025,X_G_TAX,纳税情况,4.0,3,3,48|142|143,0.65,True,False,False,False,1,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-31/6df2c5df-7140-4a1f-b246-2cb97c16d228.PDF,data/raw/003021.SZ/2025/annual_report.pdf,48,深圳市兆威机电股份有限公司 2025 年年度报告全文 的财务核算体系及财务管理档案，并配备了相关管理人员，开设独立的银行账户，并独立纳税，不存在与大股东等关联方 共用银行账户的情况，不存在货币资金或其他资产被大股东及其关联企业占用的情况。 47,heuristic_features=system;human_signature_required,pending,False,,,,,
00392.HK,BEIJING ENT,2025,X_G_TAX,纳税情况,4.0,1,1,67,0.65,True,False,False,False,1,20,weak_candidate,1,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902244.pdf,data/raw/hkex_reports/00392.HK/2025/annual_report.pdf,67,"udit services include an agreed-upon procedures engagement in connection with the Group’ s interim financial report, procedures relating to offering circular for bond issuance and tax compliance services, etc. 9. Anti-Bribery and Anti-Corruption Policy The Group has in place an anti-bribery and anti-corruption policies and systems for all its employees to eliminate bribery, extortion, and other frauds. Employees are required to act with integrity and to report any suspected bribery and corruptions cases to Discipline Inspection Commission Office of",heuristic_features=system;human_signature_required,pending,False,,,,,
00645.HK,ARES ASIA,2025,X_G_TAX,纳税情况,4.0,1,1,37,0.65,False,False,True,False,1,50,weak_candidate,1,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0720/2026072001465.pdf,data/raw/hkex_reports/00645.HK/2025/annual_report.pdf,37,", E-mails, feedback from employees Employees Compensation, health and safety, training and development Regular internal meetings, internal complaint mechanism, training Government Tax compliance, occupational safety Proactive liaison with relevant government departments Community Involvement in cultural and social development Proactive liaison with the relevant bodies Annually Irregular Irregular Irregular Irregular 36",heuristic_features=action;human_signature_required,pending,False,,,,,
01407.HK,JY GAS,2025,X_G_TAX,纳税情况,4.0,1,1,19,0.65,False,False,False,False,0,20,weak_candidate,1,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042302956.pdf,data/raw/hkex_reports/01407.HK/2025/annual_report.pdf,19,"company’s daily affairs and is also put in charge of the human resources, administrative business and legal affairs of the company; and (ii) providing clients with tax consulting, tax compliance and tax due diligence services, etc. She has gained extensive experience in accounting tax-related legal services and financial management consulting services. Ms. Liu obtained her bachelor’s degree in accounting from Ocean University of China (中國海洋大學) in the PRC in June 2013. She later obtained a master’s degree in accounting and finance from University of",heuristic_features=mention_only;human_signature_required,pending,False,,,,,
01921.HK,DALIPAL HLDG,2025,X_G_TAX,纳税情况,4.0,1,1,186,0.65,True,False,True,True,3,80,standard_candidate,1,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042901611.pdf,data/raw/hkex_reports/01921.HK/2025/annual_report.pdf,186,"a are established to ensure that suppliers possess the capability and credibility to enter into and fulfill contractual obligations. Requirements include sound financial standing, tax compliance records, and relevant certifications (e.g., management system certifications). In addition, suppliers must not have been involved in any major quality or safety incidents, or subject to legal penalties or violations, within the past three years. 設置准入基本條件，具有簽訂和履行合同的能力和信譽，財務狀況、納稅記錄、體系認證等資質檔，近三年無重大質量、安全責任事故或其他 被違法查處情形等。 Suppliers are classified and managed acc","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
02012.HK,SUNSHINE OIL,2025,X_G_TAX,纳税情况,4.0,1,1,21,0.65,False,False,False,False,0,20,weak_candidate,1,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043004834.pdf,data/raw/hkex_reports/02012.HK/2025/annual_report.pdf,21,"ompany’s annual financial statements; • Auditing the financial statements of Sunshine Oilsands (Hong Kong) Ltd.; • Reviewing the Company’s interim financial statements; • Auditing tax compliance, tax advice, and tax planning; and • Additional audit procedures related to the 2025 audit. DIRECTORS’ RESPONSIBILITIES FOR THE CONSOLIDATED FINANCIAL STATEMENTS The Board should ensure the timely publication of the financial statements of the Company. Management provides explanations and information to the Board to enable it to make an informed assessment",heuristic_features=mention_only;human_signature_required,pending,False,,,,,
300001.SZ,特锐德,2025,X_G_TAX,纳税情况,4.0,3,3,93|94|151,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-09/6cbdf9ef-71c7-44fe-a2ce-da8276574db5.PDF,data/raw/300001.SZ/2025/annual_report.pdf,94,"特锐德与税务事项相关的内部控制的设计与执行进行了评估； （2）获取了与可抵扣亏损相关的所得税汇算清缴资料，复核了可抵扣亏损金额； （3）获取了经管理层批准的公司未来期间的财务预测，评估其编制是否符合行业总体趋势及 公司自身情况，是否考虑了特殊情况的影响，并对其可实现性进行了评估； （4）复核了递延所得税资产的确认是否以未来期间很可能取得用来抵扣可抵扣亏损的应纳税 所得额为限。 基于已执行的审计工作，我们认为管理层在递延所得税资产确认中运用的相关专业判断可以 被我们获取的证据所支持。 （三）收入确认 1、事项描述 如特锐德财务报表附注“附注五.48”所述，2025 年度营业收入为 15,786,323,201.92 元。收入 确认的会计政策详见财务报表附注“附注三.29”所述。 由于营业收入对财务报表影响重大，且营业收入为特锐德的关键业绩指标之一 ，可能存在特 锐德管理层（以下简称“管理层”）通过不恰当的收入确认以达到特定目标或预期的固有风险，因 此，我们将收入的确认为关键审计事项。 2、审计应对 针对收入的确认这一关键审计事项，我们在审计中实施的主要审计程序包括： （1）了解、评价和测试与收入相关的内部控制制度设计和运行的有效性； （2）了解、评价公司收入确认的会计政","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
300014.SZ,亿纬锂能,2025,X_G_TAX,纳税情况,4.0,3,3,103|126|127,0.65,False,False,False,True,1,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/5c838bd3-422f-423d-a98c-d47ba58a06bf.PDF,data/raw/300014.SZ/2025/annual_report.pdf,103,司的股权投资的抵销方法，将长期股权投资与其对应的子公 司所有者权益中所享有的份额相互抵销。 ②“专项储备”和“一般风险准备”项目由于既不属于实收资本（或股本）、资本公积，也与留存收益、未分配利润不 同，在长期股权投资与子公司所有者权益相互抵销后，按归属于母公司所有者的份额予以恢复。 ③因抵销未实现内部销售损益导致合并资产负债表中资产、负债的账面价值与其在所属纳税主体的计税基础之间产生 暂时性差异的，在合并资产负债表中确认递延所得税资产或递延所得税负债，同时调整合并利润表中的所得税费用，但与 直接计入所有者权益的交易或事项及企业合并相关的递延所得税除外。 ④本公司向子公司出售资产所发生的未实现内部交易损益，应当全额抵销“归属于母公司所有者的净利润”。子公司向 本公司出售资产所发生的未实现内部交易损益，应当按照本公司对该子公司的分配比例在“归属于母公司所有者的净利 润”和“少数股东损益”之间分配抵销。子公司之间出售资产所发生的未实现内部交易损益，应当按照本公司对出售方子 公司的分配比例在“归属于母公司所有者的净利润”和“少数股东损益”之间分配抵销。 103,heuristic_features=result;human_signature_required,pending,False,,,,,
300037.SZ,新宙邦,2025,X_G_TAX,纳税情况,4.0,3,3,73|141|143,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-24/9902db8d-1e86-4a42-b85b-d8f0a721ddf9.PDF,data/raw/300037.SZ/2025/annual_report.pdf,73,控制的其他企业 不违规占用上市公司资产、资金及其他资源。（三）财务独立 1、促使上市公司设置独立的财务会计部门和拥有独立的财务核 算体系和财务管理制度。2、促使上市公司在财务决策方面保持 独立，本人及本人控制的其他企业不干涉上市公司的资金使 用。3、促使上市公司保持自己独立的银行账户，不与本人及本 人控制的其他企业共用一个银行账户。4、促使上市公司依法独 立纳税。（四）机构独立 1、促使上市公司及其子公司依法建立 和完善法人治理结构，并与本人控制的其他企业的机构完全分 开；促使上市公司及其子公司与本人及本人控制的其他企业之 间在办公机构和生产经营场所等方面完全分开。2、促使上市公 司及其子公司独立自主运作，本人不会超越上市公司董事会、 股东大会直接或间接干预上市公司的决策和经营。（五）业务独 立 1、促使上市公司拥有独立的生产和销售体系；在本次交易完 成后拥有独立开展经营活动的资产、人员、资质以及具有独立 面向市场自主经营的能力，在产、供、销等环节不依赖于本人 及本人控制的其他企业。2、促使本人及本人控制的其他企业避 免与上市公司及其子公司发生同业竞争。3、促使严格控制关联 交易事项，尽可能减少上市公司及其子公司与本人控制的其他 企业之间的持续性关联交易。杜绝非法占用,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
300040.SZ,九洲集团,2025,X_G_TAX,纳税情况,4.0,3,3,64|136|139,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-27/8618a076-7295-4a44-b69f-9b8ab4b095ae.PDF,data/raw/300040.SZ/2025/annual_report.pdf,64,"格遵守《劳动法》 等有关规定，与职工签订劳动合同，为员工缴纳“五险一金” ，提供上下班免费通勤车及员工工作餐。 同时公司注重员工素质提升，结合员工能力素质及培训需求情况，定期组织员工技术培训，让每一位员 工都能有提升。 公司始终将依法经营作为公司运行的基本原则，注重企业经济效益与社会效益的同步共赢。公司严 格遵守国家法律、法规、政策的规定，始终依法经营，积极纳税，参与地区贫困救助，支持地方经济的 发展。 十九、巩固拓展脱贫攻坚成果、乡村振兴的情况 2016 年开始，依据《中国证监会关于发挥资本市场作用服务国家脱贫攻坚战略的意见》的指引， 公司发挥企业自身优势，积极参与到国家精准扶贫、精准脱贫的工作中，争做一家有社会责任感的优质 上市企业。 内蒙古莫力达瓦达斡尔族自治旗建设了 48.6MW 集中式光伏扶贫项目，已于 2018 年 6 月 30 日全额 并网发电。扶贫 1948 户，每户每年 3,000 元，每年合计 584.40 万元扶贫款，已经连续扶贫近八年，累 计扶贫金额近 4700 万元。公司后续将继续承担社会责任，加深与各地政府在新能源扶贫领域的合作。 64","heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
300062.SZ,中能电气,2025,X_G_TAX,纳税情况,4.0,3,3,44|46|119,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/8ee3e57c-7006-453e-8e3c-dcec8b3876f7.PDF,data/raw/300062.SZ/2025/annual_report.pdf,44,度，并在实践中发挥 了积极作用。在治理过程中，公司不断根据最新法律法规要求完善“三会一层”治理结构，完善内部控制制度，进一步明 确各层级管理边界和议事规则，发挥各组织作用，持续推进公司治理体系构建和治理能力现代化。 十七、环境信息披露情况 上市公司及其主要子公司是否纳入环境信息依法披露企业名单 □是 否 十八、社会责任情况 公司诚信经营，遵纪守法，积极履行纳税义务，增加国家财政收入；公司根据自身需求，面向社会公开招聘员工，促 进就业；公司严格按照有关法律法规以及《信息披露管理制度》、《投资者关系管理制度》等规则的要求，真实、准确、 完整、及时、公平地披露有关信息，规范公司信息披露，确保所有股东在获得公司信息方面享有平等的机会。公司始终 将依法经营作为公司运行的基本原则，注重企业经济效益与社会效益的同步发展，充分尊重和维护相关利益的合法权益， 积极承担社会责任，加强与相关利益者的沟通、交流与合作，实现股东、员工、社会等各方利益的协调平衡，共同推动 公司持续、健康发展。详见公司于 2026 年4 月25 日披露的《2025 年度社会责任报告》。 十九、巩固拓展脱贫攻坚成果、乡村振兴的情况 公司积极贯彻落实中央脱贫攻坚工作要求，履行国家服务脱贫攻坚战略，参与政府组织的扶贫,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
300069.SZ,金利华电,2025,X_G_TAX,纳税情况,4.0,3,3,33|115|116,0.65,True,False,False,False,1,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/1977a0b2-bc04-4fb3-9033-abb16ceb5b09.PDF,data/raw/300069.SZ/2025/annual_report.pdf,33,的法人治理结构体系，股东大会、董事会及董事会下属各专业委员会等内部机构 均独立运作，不受其他任何单位或个人的干涉。公司生产经营场所与股东及其他关联方完全分开，不存在混合经营、合 署办公的情况。 （五）财务独立 公司独立核算、自负盈亏，设有独立的财务会计部门，配备了充足的专职财务会计人员，拥有独立的会计核算体系 和健全的财务管理制度。公司独立开设银行账户，独立纳税、独立做出财务决策，不存在控股股东、实际控制人占用公 司资金及干预公司资金使用的情况，也不存在资金或其他资产被控股股东、实际控制人及其他关联方以任何形式占用的 情况。 三、同业竞争情况 □适用 不适用 四、公司具有表决权差异安排 □适用 不适用 五、红筹架构公司治理情况 □适用 不适用 六、董事和高级管理人员情况 1、基本情况 姓名 性别 年龄 职务 任职 状态 任期 起始 日期 任期 终止 日期 期初 持股 数 本期 增持 股份 本期 减持 股份 其他 增减 变动 期末 持股 数 股份 增减 变动 33,heuristic_features=system;human_signature_required,pending,False,,,,,
300118.SZ,东方日升,2025,X_G_TAX,纳税情况,4.0,3,3,149|153|154,0.65,True,False,False,False,1,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-25/f158a04e-b7dc-498d-90d6-b5331a9e4ad6.PDF,data/raw/300118.SZ/2025/annual_report.pdf,154,5846 的高新技术企业证书，证书有效期三年。 根据《中华人民共和国企业所得税法》以及国家对高新技术企业的相关税收规定，东方日升（江苏）新能源有限公 司 2025 年企业所得税减按 15%计征。 6.根据财政部 税务总局关于进一步支持小微企业和个体工商户发展有关税费政策的公告（财政部 税务总局公告 2023 年第 12 号），对小型微利企业减按 25%计算应纳税所得额，按 20%的税率缴纳企业所得税政策，延续执行至 2027 年 12 月 31 日。部分 子公司可享受该政策，主要公司如下： 纳税主体名称 优惠期间的税率 衢州东升电力开发有限公司 5.00% 缙云县柏科太阳能科技有限公司 5.00% 缙云方升电力开发有限公司 5.00% 衢州新升光伏能源有限公司 5.00% 宁海宁升新能源科技有限公司 5.00% 余姚永恒新能源科技有限公司 5.00% 义乌璟廷新能源有限公司 5.00% 浙江宁升新能源有限公司 5.00% 慈溪欣洁电力发展有限公司 5.00% 宁海鸿云光伏科技有限公司 5.00% 慈溪永升电力开发有限公司 5.00% 153,heuristic_features=system;human_signature_required,pending,False,,,,,
300129.SZ,泰胜风能,2025,X_G_TAX,纳税情况,4.0,3,3,33|49|110,0.65,True,False,True,True,3,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/d0172629-73ff-4ed7-808a-aa270b34098f.PDF,data/raw/300129.SZ/2025/annual_report.pdf,33,控制的其他企业中担任除董事以外的其他职务，且 不在控股股东、实际控制人及其控制的其他企业领薪。（3）公司财务人员不在控股股东、实际控制人及其控制的其他企 业中兼职、领薪。 3、财务：（1）公司建立了独立的财务核算体系和财务管理制度，设立了独立的财务会计部门。（2）公司独立在银 行开户，不与控股股东、实际控制人及其控制的其他企业共用银行账户。（3）公司依法独立纳税。（4）公司能够独立 做出财务决策，控股股东、实际控制人及其控制的其他企业不存在通过违法违规的方式干预公司的资金使用的情形。 4、机构：公司依法建立了健全的法人治理结构和完整的组织机构，完全独立于控股股东及实际控制人的组织机构， 不存在与股东单位合署办公的情况，控股股东及其职能部门与本公司及其职能部门不存在上下级关系。 5、业务：公司在业务方面独立于控股股东、实际控制人，拥有自己独立的业务部门和管理体系，具有独立、自主开 展生产经营活动的能力。 三、同业竞争情况 □适用 不适用 四、公司具有表决权差异安排 □适用 不适用 五、红筹架构公司治理情况 □适用 不适用 六、董事和高级管理人员情况 1、基本情况 本期增 本期减持 其他增 股份增 姓名 性别 年龄 职务 任职 状态 任期起始日 任期终止日 期初持股,"heuristic_features=system,action,result;human_signature_required",pending,False,,,,,
300140.SZ,节能环境,2025,X_G_TAX,纳税情况,4.0,3,3,62|75|141,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-03/9693cad2-142d-4eb6-b8b5-a8e6c02cc299.PDF,data/raw/300140.SZ/2025/annual_report.pdf,75,保证财务独 立（一）保证启源装备建立独立的财务部 门和独立的财务核算体系。（二）保证启 源装备具有规范、独立的财务会计制度和 对分公司、子公司的财务管理制度。 （三）保证启源装备独立在银行开户，不 与本企业及本企业控制的其他企业共用一 个银行账户。（四）保证启源装备能够独 立的财务决策，本企业不违法干预启源装 备的资金使用调度。（五）不干涉启源装 备依法独立纳税。四、保证机构独立 （一）保证启源装备建立健全股份公司法 人治理结构，拥有独立、完整的组织机 构。（二）保证启源装备内部经营管理机 构依照法律、法规和公司章程独立行使职 权。（三）保证本企业及本企业控制的其 他企业与启源装备之间不产生机构混同的 情形。五、保证业务独立（一）保证启源 装备的业务独立于本企业及本企业控制的 其他企业。（二）保证启源装备拥有独立 开展经营活动的资产、人员、资质和能 力，具有面向市场独立自主持续经营的能 力。（三）保证本企业除通过行使股东权 利之外，不干涉启源装备的业务活动。本 企业将忠实履行以上承诺，并承担相应的 法律责任。如果违反上述承诺，本企业将 承担由此引起的一切法律责任和后果，并 就该种行为对相关各方造成的损失予以赔 偿和承担。 北京天融环 保设备中 心;六合环 能投资集团,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
300185.SZ,通裕重工,2025,X_G_TAX,纳税情况,4.0,3,3,121|126|127,0.65,True,False,False,False,1,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-22/c2477335-6c1f-45d0-8693-95c0a3593faf.PDF,data/raw/300185.SZ/2025/annual_report.pdf,127,以下简称《目录》）中规定的产业项目为主营业务，且其主营业务收入占收入总额 60%以上的企业， 减按 15%的税率征收企业所得税。报告期内，通裕重工（广东）供应链科技有限公司享受上述税收优惠政策，按 15%的税 率计缴企业所得税。 （7）根据财政部、国家税务总局《关于完善资源综合利用增值税政策的公告》（财政部税务总局公告 2021 年第 40 号），增值税一般纳税人销售自产的资源综合利用产品和提供资源综合利用劳务，可享受增值税即征即退政策。综合利用 的资源名称、综合利用产品和劳务名称、技术标准和相关条件、退税比例等按照本公告所附《资源综合利用产品和劳务 增值税优惠目录(2022 年版)》(以下称《目录》)的相关规定执行。长治市郊区宝新能源开发有限公司、织金县宝丰新能 源开发有限公司销售自产的煤层气（煤矿瓦斯）和提供电力符合《目录》中规定的相关条件，享受上述税收优惠政策。 （8）根据财政部、国家税务总局《关于先进制造业企业增值税加计抵减政策的公告》（财政部税务总局公告 2023 年 第 43 号），自2023年 1月 1 日至 2027年 12 月31 日，允许先进制造业企业按照当期可抵扣进项税额加计 5%抵减应纳增 值税税额。通裕重工股份有限公司、常州海杰冶金机械制造有,heuristic_features=system;human_signature_required,pending,False,,,,,
300191.SZ,潜能恒信,2025,X_G_TAX,纳税情况,4.0,3,3,25|47|109,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/573f8473-7c75-4fe0-a99d-1f9ff3bbf00f.PDF,data/raw/300191.SZ/2025/annual_report.pdf,47,"5 年年度报告全文 十六、上市公司治理专项行动自查问题整改情况 不适用 十七、环境信息披露情况 上市公司及其主要子公司是否纳入环境信息依法披露企业名单 □是 否 十八、社会责任情况 公司积极的履行作为一家上市公司所应尽的义务，同时也主动承担相应社会责任，体现在对社会、广大投资者以及 我们的员工等方面。公司的发展严格遵守了国家相关法律法规，始终依法经营，积极纳税。 公司严格按照《公司章程》的规定和要求，规范股东会的召集、召开及表决程序，通过现场、网络等合法有效的方 式，让更多的股东特别是中小股东能够参加股东会，确保股东对公司重大事项的知情权、参与权和表决权,公司认真履行 信息披露义务，秉持公平、公正、公开的原则对待全体投资者，维护广大投资者的利益。公司根据自身发展情况以及相 关法律法规制定了相对合理的利润分配方案以回报股东。 公司始终尊重人才、重视人才，经过多年的发展，根据并严格遵守《劳动法》等相关法律法规，制定了适合自身发展 的人才计划。不仅提高了员工对公司的归属感，也对外建立了良好的公司形象。 十九、巩固拓展脱贫攻坚成果、乡村振兴的情况 报告期，为巩固脱贫攻坚成果和全面推进乡村振兴，公司准噶尔盆地九 1-九 5 区块充分发挥合作机制优势，采取了 一系列措施，如挖掘","heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
300222.SZ,科大智能,2025,X_G_TAX,纳税情况,4.0,3,3,33|37|131,0.65,True,True,True,True,4,80,standard_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-17/9aa5cc48-013d-4615-bc80-a8acd68ff677.PDF,data/raw/300222.SZ/2025/annual_report.pdf,33,独立的法人财产权，公司拥有独立的土地 使用权、房屋产权和经营权，公司的资产完全独立于控股股东。 4、机构方面：公司设有健全的组织机构体系，股东会、董事会及董事会下属专门委员会等内部机构 独立运作，不受其他单位或个人的干涉，不存在与控股股东之间的从属关系。 5、财务方面：设有独立的财务部门，并建立了独立的会计核算体系和财务管理制度，独立在银行开 户、并依法独立纳税，控股股东不存在干预公司财务、会计活动的情况。 公司根据《企业内部控制基本规范》及其配套指引的规定和其他内部控制监管要求，结合公司内部 控制制度和评价办法，在内部控制日常监督和专项监督的基础上，对公司内部控制体系进行持续的改进 和优化，以不断适应外部环境变化和内部管理的要求。公司根据通过内部控制体系的运行、分析与评价， 有效防范了经营管理中的风险，促进了内部控制目标的实现。 四、坚守回报初心，完善投资者回报机制 33,"heuristic_features=system,target,action,result;human_signature_required",pending,False,,,,,
300265.SZ,通光线缆,2025,X_G_TAX,纳税情况,4.0,3,3,123|124|129,0.65,False,False,False,False,0,20,weak_candidate,1,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-18/288d9cbc-c998-4235-9980-75c4da88b9a1.PDF,data/raw/300265.SZ/2025/annual_report.pdf,129,江苏通光电子线缆股份有限公司 2025 年年度报告全文 44、其他 六、税项 1、主要税种及税率 税种 计税依据 税率 增值税 按税法规定计算的销售货物和应税劳 务收入为基础计算销项税额，在扣除 当期允许抵扣的进项税额后，差额部 分为应交增值税 13%、9%、3% 城市维护建设税 按实际缴纳的增值税及消费税计缴 7%、5% 企业所得税 按应纳税所得额计缴 26%、25%、15%、5% 存在不同企业所得税税率纳税主体的，披露情况说明 纳税主体名称 所得税税率 通光线缆 15% 江苏通光光缆有限公司（以下简称通光光缆） 15% 江苏通光金属材料有限公司（以下简称金属材料） 5% TG ADVAIT INDIA PRIVATE LIMITED（以下简称通光阿德维 特） 26% 江苏通光强能输电线科技有限公司（以下简称通光强能） 15% 江苏通光信息有限公司（以下简称通光信息） 15% 四川通光线缆有限公司（以下简称四川线缆） 25% 德柔电缆（上海）有限公司（以下简称德柔电缆） 25% 江苏通光德柔电缆有限公司（以下简称通光德柔） 15% 江苏通光海洋光电科技有限公司（以下简称通光海洋） 15% 上海通光国际贸易有限公司（以下简称上海国贸） 5% 江苏通光,heuristic_features=mention_only;human_signature_required,pending,False,,,,,
