stock_code,company_name,source_url,source_file,source_page,matched_term,evidence_text,review_status
600875.SH,东方电气,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,data/raw/600875.SH/2025/annual_report.pdf,50,环境、社会及管治,东方电气股份有限公司2025 年年度报告 本公司采用《香港上市规则》附录 C1 之《企业管治守则》所载之所有适用守则条文，董事认 为，报告期内，本公司已遵守《企业管治守则》所载之所有适用守则条文。董事认为，报告期内， 本公司已遵守《香港上市规则》附录 C2 之《环境、社会及管治报告守则》所载之所有适用守则条 文，详情请见本公司 2025 年公司环境、社会及管治报告。 1.董事会专门委员会说明 董事会已成立四个专门委员会， 各委员会具备界定之职权范围， 以监察公司个别范畴的事务。 （1）审计与风险委员会 审计与风险委员会的主要职责是： ①审核公司的财务信息及其披露，审核公司的财务会计报告及定期报告中的财务信息，在向 董事会提交财务报表及定期报告前先行审阅； ②监督及评估公司的内部审计工作； ③监督及评估外部审计机构工作； ④协调管理层、内部审计部门及相关部门与外部审计机构的沟通； ⑤监督及评估公司内部控制； ⑥审议聘任或者解聘公司财务负责人； ⑦审议因会计准则变更以外的原因作出会计政策、会计估计变更或者重大会计差错更正； ⑧审查公司的重大关联交易情况，判断其公允性、合规性及披露情况； ,pending
600938.SH,中国海油,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600938_20260327_B3QB.pdf,data/raw/600938.SH/2025/annual_report.pdf,21,环境、社会及管治,张力腿型浮式风电平台项目开工；深远海风电示范项目海南CZ7项目一期开工建设。 第三，坚持有序推动新产业发展。中国海上首个CCUS项目在南海投产，成功实现海上 “CCS”向“CCUS”的跨越。此外，大亚湾区CCS/CCUS集群示范项目完成技术可行性研 究。 二零二五年，公司在节能降碳、关键项目推进、零碳负碳产业等方面获得显著成效，具 体情况详见公司《2025年环境、社会及管治报告》。 - 21 -,pending
600938.SH,中国海油,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600938_20260327_B3QB.pdf,data/raw/600938.SH/2025/annual_report.pdf,22,环境、社会及管治,"环保核心价值理念。我们不断完善HSSE体系管理，努力为公司员工及承包商提供安全 的工作环境，持续保持较为平稳的安全生产形势，努力构建世界一流的安全风险管控体 系。 二零二五年，公司扎实推进安全生产专项行动，狠抓重大事故隐患排查质效，突出数智 赋能和科技兴安，全面加强基层基础精益管理，安全风险管控能力不断提升。 公司健康、安全、环保具体情况详见公司《2025年环境、社会及管治报告》。 企业公民 在追求产量增长的同时，中国海油积极应对气候变化，践行绿色低碳发展理念，打造绿 色低碳企业。公司的社会责任理念是：努力把自己建设成为油气增储上产的主导力量、 绿色低碳发展的促进力量、构建和谐社会的中坚力量。 二零二五年，中国海油在对外捐赠、公益项目上总计投入人民币超1.34亿元。公司履行 企业社会责任的具体情况详见《2025年环境、社会及管治报告》。 人力资源 中国海油始终视员工为公司发展的核心竞争力，始终秉持以人为本的发展理念，不断完 善各项用工制度，重视员工权益，为员工打造良好的成长环境，助力员工健康发展。 截至二零二五年十二月三十一日，本公司的中国雇员、海外雇员和劳务派遣雇员人数分 别为20,810、1,235和1,039人。 公司用工政策、保障员工权益及员工发展等具体情况详见《2025",pending
600938.SH,中国海油,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600938_20260327_B3QB.pdf,data/raw/600938.SH/2025/annual_report.pdf,30,环境、社会及管治,公司努力构建与国际一流能源公司相匹配的风险管理体系。对重大风险统筹管 理，分级分类应对，努力实现及时识别、防范、处置和报告。对重要业务领 域进行风险监测预警，动态研判和处置。形成“事前防范、事中控制、事后评 价”的全过程风险管理机制。 持续健全以风险管理为导向的内控制度体系。聚焦公司治理体系和治理能力现 代化，加强合规体系建设，确保各项风险有效应对。 公司将环境、社会及管治(ESG)风险管理融入常态化风险管理之中，更多ESG 风险识别及应对详见公司《2025年环境、社会及管治报告》。 - 30 -,pending
600938.SH,中国海油,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600938_20260327_B3QB.pdf,data/raw/600938.SH/2025/annual_report.pdf,42,环境、社会及管治,来，并定期作检视以确保有关安排符合本公司的需要。 • 董事会履行之主要职能包括： (i) 审核及批准长期战略计划及年度经营计划，监督该等计划之实施及 执行； (ii) 审核及批准重大财务及商业交易及其他重大企业活动； (iii) 审核及批准财务报表及报告，监督控制、流程和程序的设立及维 持，确保财务及其他披露事项之准确性、完整性及清晰性； (iv) 对公司的环境、社会及管治策略及汇报承担全部责任，负责评估及 厘定公司有关环境、社会及管治的风险，并确保公司设立合适及有 效的环境、社会及管治风险管理及内部监控系统； (v) 决定聘任或解聘高级管理人员，决定高级管理人员的业绩考核结 果，合理控制高级管理人员的薪酬水平；及 (vi) 公司组织章程细则规定的董事会其他职权。 • 董事会与高级管理人员有着各自的职能、责任和贡献。高级管理人员履 行之主要职能是处理日常业务和上述董事会批准及授予的事务，以及董事 会不时要求的其他事项。 • 董事定期检视该等权力转授的安排以确保该安排符合公司需要。 • 董事清楚了解既定的权力转授安排。公司已与执行董事、非执行董事及 独立非执行董事签有服务协议，订明有关服务的主要条款及条件。 - 42 -,pending
600938.SH,中国海油,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/600938_20260327_B3QB.pdf,data/raw/600938.SH/2025/annual_report.pdf,47,环境、社会及管治,核委员会” 。 • 公司设立的风控合规委员会，经董事会授权负责公司全面风险管理和内部 控制工作的组织和实施，负责制定风险管理及内部控制体系，为风险管 理和内部控制体系实施标准化的组织机构、授权、责任、流程和方法， 负责持续监督公司风险管理及内部控制体系的工作，并定期向审核委员会 及董事会报告公司风险管理和内部控制体系建设及合规管控情况。 • 在风险管理（包括环境、社会及管治风险）方面，公司选用ISO31000 ： 2018/GBT24353-2022 《风险管理指南》，并以中国国资委发布的《中央企业 全面风险管理指引》、COSO委员会(Committee of Sponsoring Organizations of the Treadway Commission)制定的企业风险管理框架作为重要参考，形 成一套设计、实施、监控、评审和持续改进的风险管理体系。公司风控 合规委员会根据公司战略制定风险管理总体目标和策略，识别、分析及 评估本公司综合风险，同时负责制定对重大风险的应对方案，跟踪与定 期回顾已识别风险的应对方案实施情况及重大合规事件的处理情况，以 确保公司各类重大风险及合规事件能得到足够的关注、监控与应对。风 险管理报告定期向审核委员会及董事会呈交。公司已将ESG风险管理融,pending
601669.SH,中国电建,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-24/601669_20260424_6UT7.pdf,data/raw/601669.SH/2025/annual_report.pdf,60,环境、社会及管治," 中国水利水电夹江水工机械有限公司 https://103.203.219.138:8082/eps/list 其他说明 □适用 √不适用 十五、社会责任工作情况 (一) 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 详见公司于 2026 年 4 月 24 日在上海证券交易所网站披露的《中国电力建设股份有限公司 2025 年 度环境、社会及管治报告》。 (二) 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元） 5,479.48 其中：资金（万元） 2,650.62 物资折款（万元） 2,828.86 惠及人数（人） / 具体说明 □适用 √不适用 十六、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况 √适用 □不适用 扶贫及乡村振兴项目 数量/内容 情况说明 总投入（万元） 7,268.55 定点帮扶 3,820 万元；对口支援 1,740 万元；其他帮扶 1,708.55 万元。 其中：资金（万元） 6,674.3 物资折款（万元） 594.25 惠及人数（人） 132,000 直接受惠：剑川县 67000 人、芒康县 38000 人、民丰县 27000 人。 帮扶形式（如产业扶贫、就 业扶贫、教育扶贫",pending
601808.SH,中海油服,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/601808_20260325_9TQK.pdf,data/raw/601808.SH/2025/annual_report.pdf,53,环境、社会及管治,"中海油田服务股份有限公司2025 年年度报告 有关社会责任工作情况请详见公司在上海证券交易所网站（www.sse.com.cn）及公司网站 （www.cosl.com.cn）发布的《中海油服 2025 年环境、社会及管治（ESG）报告》。 (二) 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元人民币） 1,919.88 捐赠项目 20 项，涉及定点帮扶、教育帮扶、地方 帮扶、境外公益等。 其中：资金（万元人民币） 1,919.12 捐赠项目 19 项，涉及定点帮扶、教育帮扶、地方 帮扶等。 物资折款 （万元人民币） 0.76 捐赠项目 1 项，涉及地方帮扶等。 惠及人数（人） 258,098 地方帮扶涉及 4 个地区、 教育帮扶涉及 15 所学校、 境外捐赠涉及 3 个国家。 具体说明 √适用 □不适用 2025 年，中海油服积极参与公益项目，坚决把实现巩固拓展脱贫攻坚成果同乡村振兴有效衔 接作为一项重要任务来抓，积极参与地方建设，持续建好希望小学，大力开展消费帮扶，用实际 行动",pending
601865.SH,福莱特,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-27/601865_20260327_VLO0.pdf,data/raw/601865.SH/2025/annual_report.pdf,43,环境、社会及管治,福莱特玻璃集团股份有限公司2025 年年度报告 十五、社会责任工作情况 (一) 是否单独披露社会责任报告、可持续发展报告或 ESG 报告 √适用 □不适用 ESG 报告具体详见公司同日于上海证券交易所网站披露的《福莱特玻璃集团股份有限公司 2025 年度环境、社会及管治报告》。 (二) 社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元） 53.93 其中：资金（万元） 51.60 嘉兴秀洲区慈善捐款、红心助残捐款、 特殊困难未成年人关爱 物资折款（万元） 2.33 浙青牵手计划、夏日公益活动 惠及人数（人） 不适用 具体说明 □适用 √不适用 十六、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况 □适用 √不适用 具体说明 □适用 √不适用 十七、其他 □适用 √不适用 43 / 221,pending
601868.SH,中国能建,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601868_20260328_S4N1.pdf,data/raw/601868.SH/2025/annual_report.pdf,50,环境、社会及管治,有限公司 2025 年年度报告 关于本公司股息分派及政策，详情载于本报告“第六节 重要事项”及“第五节 公司治理、 环境和社会 （企业管治报告） ” 中。 关于本公司于 2025 年度社会责任和环境保护情况载于本报告 “第五节 公司治理、环境和社会（企业管治报告）” 。本公司环境政策、社会责任及其表现的进 一步详情将载于本公司 2025 年度报告同日刊发的《环境、社会及管治报告》中。 关于本公司于 2025 年度对本公司有重大影响的事件情况及其他需披露事项， 详情载于本报告 “第六节 重要事项” 。 （二）未来投资计划 公司将围绕“增强核心功能、提升核心竞争力” ，持续聚焦主责主业、聚焦优势领域，培育 壮大新兴产业、前瞻布局未来产业，以价值投资为引领、全生命周期管理为抓手，持续优化投资 结构、强化精益管理、深化风险防控、提升投资效能，着力发展新质生产力，服务国家能源安全 新战略、 “双碳”目标实现和共建“一带一路”等重大战略，全力增强能源保供托底能力、现代 化基础设施体系支撑能力和服务经济社会发展的价值创造能力。 （三）期后事项 公司关于向特定对象发行 A 股股票的申请， 已于 2025 年 6 月获得中国证监会同意注册批复 （详 情请参见本公司网站 (www.ceec.net.,pending
601898.SH,中煤能源,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601898_20260328_JP8H.pdf,data/raw/601898.SH/2025/annual_report.pdf,52,环境、社会及管治, 日 审议了关于聘任公司总裁和提名公司执 行董事的议案 会议审议通过了相关 议案，同意提交董事 会审议 - (四) 报告期内安全、健康与环保委员会（ESG 委员会）召开2次会议 召开日期 会议内容 重要意见和建议 其他履行 职责情况 2025 年 3 月 20 日 审议了《公司 2024 年年度报告》《公司 2024 年度董事会报告》《公司 2024 年 度环境、社会及管治（ESG）报告》等 3 项议案 会议审议通过了相关 议案，同意提交董事 会审议。 - 2025 年 4 月 24 日 听取了关于公司安全健康环保及节能工 作 2024 年完成情况和 2025 年工作安排 的汇报 - - (五) 报告期内审计与风险管理委员会召开6次会议 召开日期 会议内容 重要意见和建议 其他履行 职责情况 2025 年 3 月 3 日 听取了关于公司 2024 年财务报告初步 审计情况的汇报- - 2025 年 3 月 20 日 审议了《公司 2024 年年度报告》《公司 2024 年度董事会报告》《公司 2024 年 度财务报告》 《公司 2024 年度利润分配 预案》 《公司 2025 年度生产经营和财务 计划》 《财务公司 2024 年度风险持续评 估报告》《继续给予公司发行债务类融 资,pending
601898.SH,中煤能源,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/601898_20260328_JP8H.pdf,data/raw/601898.SH/2025/annual_report.pdf,60,环境、社会及管治,"社会和公司治理报告。 (二)社会责任工作具体情况 √适用 □不适用 对外捐赠、公益项目 数量/内容 情况说明 总投入（万元） 1,470.50 - 其中：资金（万元） 1,469.50 社会、爱心等资金捐赠 物资折款（万元） 1.00 物资捐赠 惠及人数（人）- 项目惠及当地群众 具体说明 √适用 □不适用 详见本公司在联交所网站、上交所网站和公司网站发布的环境、社会及管治报告。 十六、巩固拓展脱贫攻坚成果、乡村振兴等工作具体情况 √适用 □不适用 扶贫及乡村振兴项目 数量/内容 情况说明 总投入（万元） 3,717.57 - 其中：资金（万元） 303.05 直接投入无偿帮扶资金 物资折款（万元） 3,414.52 捐赠物资、爱心助学、消费帮扶等 惠及人数（人）- 帮扶项目惠及当地群众人数 帮扶形式（如产业扶贫、就业 扶贫、教育扶贫等） 围绕产业振兴、 人才振兴、 生态振兴、组织振兴和文 化振兴，开展形式多样的 帮扶项目 22 个， 深化能源 产业帮扶，大力实施教育 - 60 / 262",pending
688663.SH,DR新风光,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-09/688663_20260409_XD1N.pdf,data/raw/688663.SH/2025/annual_report.pdf,70,环境、社会及管治,控制审计报告， 报告内容于 2026 年 4 月 9 日披露在上海证券交易 所网站（www.sse.com.cn）。 是否披露内部控制审计报告：是 内部控制审计报告意见类型：标准的无保留意见 报告期或上年度是否被出具内部控制非标准审计意见 □是 √否 十五、上市公司治理专项行动自查问题整改情况 不适用 十六、董事会有关 ESG 情况的声明 公司董事会高度重视环境、社会及管治（ESG）工作，将 ESG 理念深度融入企业战略规划与日 70 / 262,pending
